,meter_id,date,reading
0,BV13BLODWXA.T,2013-01-01,2599.276
1,BV13BLODWXA.T,2013-01-02,2847.3439999999996
2,BV13BLODWXA.T,2013-01-03,2837.021
3,BV13BLODWXA.T,2013-01-04,2802.1890000000003
4,BV13BLODWXA.T,2013-01-05,2610.866
5,BV13BLODWXA.T,2013-01-06,2544.414
6,BV13BLODWXA.T,2013-01-07,2700.937
7,BV13BLODWXA.T,2013-01-08,2688.425
8,BV13BLODWXA.T,2013-01-09,2675.212
9,BV13BLODWXA.T,2013-01-10,2633.456
10,BV13BLODWXA.T,2013-01-11,2660.953
11,BV13BLODWXA.T,2013-01-12,2481.1619999999994
12,BV13BLODWXA.T,2013-01-13,2447.629
13,BV13BLODWXA.T,2013-01-14,2614.7459999999996
14,BV13BLODWXA.T,2013-01-15,2697.0260000000003
15,BV13BLODWXA.T,2013-01-16,2740.7969999999996
16,BV13BLODWXA.T,2013-01-17,2719.7960000000003
17,BV13BLODWXA.T,2013-01-18,2764.124
18,BV13BLODWXA.T,2013-01-19,2590.1140000000005
19,BV13BLODWXA.T,2013-01-20,2490.0729999999994
20,BV13BLODWXA.T,2013-01-21,2719.813
21,BV13BLODWXA.T,2013-01-22,2892.301
22,BV13BLODWXA.T,2013-01-23,3000.638999999999
23,BV13BLODWXA.T,2013-01-24,3024.118
24,BV13BLODWXA.T,2013-01-25,3027.621
25,BV13BLODWXA.T,2013-01-26,2887.824
26,BV13BLODWXA.T,2013-01-27,2779.8429999999994
27,BV13BLODWXA.T,2013-01-28,2866.4509999999996
28,BV13BLODWXA.T,2013-01-29,2703.026
29,BV13BLODWXA.T,2013-01-30,2658.6259999999997
30,BV13BLODWXA.T,2013-01-31,2673.9900000000002
31,BV13BLODWXA.T,2013-02-01,2835.6029999999996
32,BV13BLODWXA.T,2013-02-02,2768.2129999999997
33,BV13BLODWXA.T,2013-02-03,2723.6939999999995
34,BV13BLODWXA.T,2013-02-04,2887.213
35,BV13BLODWXA.T,2013-02-05,2863.9519999999993
36,BV13BLODWXA.T,2013-02-06,2803.219
37,BV13BLODWXA.T,2013-02-07,2844.1249999999995
38,BV13BLODWXA.T,2013-02-08,2900.265000000001
39,BV13BLODWXA.T,2013-02-09,2783.4570000000003
40,BV13BLODWXA.T,2013-02-10,2710.3009999999995
41,BV13BLODWXA.T,2013-02-11,2743.0989999999997
42,BV13BLODWXA.T,2013-02-12,2670.035999999999
43,BV13BLODWXA.T,2013-02-13,2675.59
44,BV13BLODWXA.T,2013-02-14,2679.21
45,BV13BLODWXA.T,2013-02-15,2639.626
46,BV13BLODWXA.T,2013-02-16,2574.056
47,BV13BLODWXA.T,2013-02-17,2661.8149999999996
48,BV13BLODWXA.T,2013-02-18,2783.005
49,BV13BLODWXA.T,2013-02-19,2619.243
50,BV13BLODWXA.T,2013-02-20,2810.3950000000004
51,BV13BLODWXA.T,2013-02-21,2849.764
52,BV13BLODWXA.T,2013-02-22,2813.916
53,BV13BLODWXA.T,2013-02-23,2625.6639999999993
54,BV13BLODWXA.T,2013-02-24,2543.304
55,BV13BLODWXA.T,2013-02-25,2709.486
56,BV13BLODWXA.T,2013-02-26,2698.036
57,BV13BLODWXA.T,2013-02-27,2693.014
58,BV13BLODWXA.T,2013-02-28,2625.9030000000002
59,BV13BLODWXA.T,2013-03-01,2656.807
